website,date,year,month,device,channel_group,active_users,new_users,sessions,sessions_per_user,screen_page_views,engaged_sessions,user_engagement_duration,average_session_duration,engagement_rate,new_users_ratio
WEB_08,01/12/2024,2024,12,tablet,Direct,34,34,61,1.794117647,0,31,11328,374.4297799,0.508196721,1
WEB_08,01/12/2024,2024,12,mobile,Unassigned,31,24,41,1.322580645,4,7,7961,323.7231173,0.170731707,0.774193548
WEB_08,01/12/2024,2024,12,desktop,Email,24,24,27,1.125,0,14,10423,329.7068963,0.518518519,1
WEB_08,01/12/2024,2024,12,tablet,Organic Social,3,3,7,2.333333333,0,3,410,584.2244625,0.428571429,1
WEB_08,01/12/2024,2024,12,tablet,Referral,3,3,3,1,0,3,410,348.8910832,1,1
WEB_09,01/01/2024,2024,1,desktop,Organic Search,7808,7168,9774,1.251793033,214,6324,3888101,281.40619,0.647022713,0.918032787
WEB_09,01/01/2024,2024,1,mobile,Organic Search,4880,4832,5390,1.104508197,60,3582,2410200,328.3815144,0.664564007,0.990163934
WEB_09,01/01/2024,2024,1,desktop,Direct,1616,1564,1890,1.169554455,16,518,363254,259.263374,0.274074074,0.967821782
WEB_09,01/01/2024,2024,1,mobile,Direct,300,294,376,1.253333333,18,108,56779,322.5366663,0.287234043,0.98
WEB_09,01/01/2024,2024,1,tablet,Organic Search,190,186,246,1.294736842,0,160,117590,267.4083441,0.650406504,0.978947368
WEB_09,01/01/2024,2024,1,desktop,Referral,162,118,384,2.37037037,544,280,182909,257.38796,0.729166667,0.728395062
WEB_09,01/01/2024,2024,1,mobile,Organic Social,36,36,40,1.111111111,0,4,1656,285.678614,0.1,1
WEB_09,01/01/2024,2024,1,mobile,Referral,32,32,32,1,0,22,31003,322.3243561,0.6875,1
WEB_09,01/01/2024,2024,1,desktop,Organic Social,26,20,60,2.307692308,192,36,32832,371.8335847,0.6,0.769230769
WEB_09,01/01/2024,2024,1,mobile,Unassigned,6,6,6,1,0,3,3931,333.5095875,0.5,1
WEB_09,01/01/2024,2024,1,tablet,Direct,6,6,6,1,0,3,648,290.2959181,0.5,1
WEB_09,01/01/2024,2024,1,desktop,Unassigned,2,2,2,1,0,1,158,557.2123434,0.5,1
WEB_09,01/01/2024,2024,1,tablet,Referral,2,2,2,1,0,1,216,287.8986849,0.5,1
WEB_09,01/01/2024,2024,1,tablet,Unassigned,2,2,2,1,0,1,14,365.9472584,0.5,1
WEB_09,01/02/2024,2024,2,desktop,Organic Search,7534,6920,9426,1.251128219,726,6178,4042555,270.7960448,0.655421175,0.918502787
WEB_09,01/02/2024,2024,2,mobile,Organic Search,4818,4760,5336,1.107513491,74,3526,2288246,258.808552,0.660794603,0.98796181
WEB_09,01/02/2024,2024,2,desktop,Direct,1648,1596,1884,1.143203883,66,544,325426,725.0438535,0.288747346,0.968446602
WEB_09,01/02/2024,2024,2,mobile,Direct,300,292,356,1.186666667,10,88,65131,277.197128,0.247191011,0.973333333
WEB_09,01/02/2024,2024,2,tablet,Organic Search,186,176,224,1.204301075,0,150,125770,369.394171,0.669642857,0.946236559
WEB_09,01/02/2024,2024,2,desktop,Referral,146,116,256,1.753424658,212,170,101218,373.2570487,0.6640625,0.794520548
WEB_09,01/02/2024,2024,2,mobile,Organic Social,30,30,30,1,0,15,3240,445.6434611,0.5,1
WEB_09,01/02/2024,2024,2,mobile,Referral,24,24,26,1.083333333,0,18,11074,392.7327629,0.692307692,1
WEB_09,01/02/2024,2024,2,desktop,Organic Social,10,10,12,1.2,0,10,8006,389.2586808,0.833333333,1
WEB_09,01/02/2024,2024,2,tablet,Direct,8,8,8,1,0,6,4046,436.5927685,0.75,1
WEB_09,01/02/2024,2024,2,desktop,Unassigned,4,4,4,1,0,2,115,415.1422904,0.5,1
WEB_09,01/02/2024,2024,2,mobile,Unassigned,2,2,2,1,0,1,29,278.9051138,0.5,1
WEB_09,01/03/2024,2024,3,desktop,Organic Search,7676,7024,9486,1.235799896,212,6126,3541219,466.9082506,0.645793801,0.915059927
WEB_09,01/03/2024,2024,3,mobile,Organic Search,5110,5034,5600,1.095890411,48,3760,2341224,332.5970843,0.671428571,0.985127202
WEB_09,01/03/2024,2024,3,desktop,Direct,1622,1590,1832,1.12946979,6,462,240811,372.970407,0.252183406,0.98027127
WEB_09,01/03/2024,2024,3,mobile,Direct,302,296,350,1.158940397,16,82,62928,286.8733514,0.234285714,0.98013245
WEB_09,01/03/2024,2024,3,desktop,Referral,168,138,302,1.797619048,562,214,132494,266.126111,0.708609272,0.821428571
WEB_09,01/03/2024,2024,3,tablet,Organic Search,158,154,180,1.139240506,0,118,77256,336.5026451,0.655555556,0.974683544
WEB_09,01/03/2024,2024,3,mobile,Organic Social,78,78,82,1.051282051,0,8,1915,371.1165774,0.097560976,1
WEB_09,01/03/2024,2024,3,mobile,Referral,50,48,60,1.2,4,38,26150,446.2933676,0.633333333,0.96
WEB_09,01/03/2024,2024,3,desktop,Organic Social,32,30,66,2.0625,156,50,31622,366.2288756,0.757575758,0.9375
WEB_09,01/03/2024,2024,3,desktop,Unassigned,22,22,24,1.090909091,58,12,6278,357.8804682,0.5,1
WEB_09,01/03/2024,2024,3,tablet,Direct,12,12,16,1.333333333,0,8,2808,417.3938117,0.5,1
WEB_09,01/03/2024,2024,3,mobile,Unassigned,6,6,6,1,0,3,634,421.2813335,0.5,1
WEB_09,01/03/2024,2024,3,tablet,Referral,2,2,2,1,0,1,216,546.0461498,0.5,1
WEB_09,01/04/2024,2024,4,desktop,Organic Search,6870,6248,8754,1.274235808,194,5508,3276274,263.6606749,0.629198081,0.909461426
WEB_09,01/04/2024,2024,4,mobile,Organic Search,4802,4738,5392,1.122865473,44,3574,1957234,479.417275,0.662833828,0.98667222
WEB_09,01/04/2024,2024,4,desktop,Direct,1578,1516,1858,1.177439797,80,524,434189,540.4787921,0.282023681,0.960709759
WEB_09,01/04/2024,2024,4,desktop,Referral,348,256,540,1.551724138,550,340,288389,453.1649143,0.62962963,0.735632184
WEB_09,01/04/2024,2024,4,mobile,Direct,322,308,410,1.273291925,20,118,59645,253.4628833,0.287804878,0.956521739
WEB_09,01/04/2024,2024,4,mobile,Organic Social,172,170,174,1.011627907,0,26,4118,350.9985452,0.149425287,0.988372093
WEB_09,01/04/2024,2024,4,tablet,Organic Search,142,138,180,1.267605634,0,96,75946,255.043733,0.533333333,0.971830986
WEB_09,01/04/2024,2024,4,mobile,Referral,42,40,46,1.095238095,0,20,13507,373.6012777,0.434782609,0.952380952
WEB_09,01/04/2024,2024,4,desktop,Organic Social,38,26,46,1.210526316,4,38,31133,437.6337288,0.826086957,0.684210526
WEB_09,01/04/2024,2024,4,desktop,Unassigned,14,14,14,1,0,7,8266,352.3676497,0.5,1
WEB_09,01/04/2024,2024,4,tablet,Direct,10,8,16,1.6,0,2,101,511.9837959,0.125,0.8
WEB_09,01/04/2024,2024,4,mobile,Unassigned,8,8,8,1,0,4,6667,456.9431843,0.5,1
WEB_09,01/04/2024,2024,4,tablet,Organic Social,4,4,4,1,0,2,432,1544.995327,0.5,1
WEB_09,01/04/2024,2024,4,tablet,Referral,2,2,2,1,0,2,1526,480.6151523,1,1
WEB_09,01/05/2024,2024,5,desktop,Organic Search,5940,5424,7550,1.271043771,228,4774,2763446,299.4476864,0.632317881,0.913131313
WEB_09,01/05/2024,2024,5,mobile,Organic Search,4406,4354,4798,1.088969587,24,3190,1864670,442.6979798,0.664860358,0.988197912
WEB_09,01/05/2024,2024,5,desktop,Direct,1434,1400,1644,1.146443515,64,406,390398,351.4956615,0.246958637,0.976290098
WEB_09,01/05/2024,2024,5,mobile,Direct,266,264,336,1.263157895,2,138,64368,422.1412775,0.410714286,0.992481203
WEB_09,01/05/2024,2024,5,desktop,Referral,164,120,344,2.097560976,438,238,208195,353.5769532,0.691860465,0.731707317
WEB_09,01/05/2024,2024,5,tablet,Organic Search,120,114,178,1.483333333,2,100,55930,330.1572208,0.561797753,0.95
WEB_09,01/05/2024,2024,5,mobile,Referral,34,30,36,1.058823529,0,18,12384,271.917097,0.5,0.882352941
WEB_09,01/05/2024,2024,5,mobile,Organic Social,32,32,38,1.1875,0,4,2880,361.9511413,0.105263158,1
WEB_09,01/05/2024,2024,5,desktop,Organic Social,14,12,24,1.714285714,0,8,9202,442.5758322,0.333333333,0.857142857
WEB_09,01/05/2024,2024,5,tablet,Direct,12,12,12,1,0,4,144,653.2187537,0.333333333,1
WEB_09,01/05/2024,2024,5,desktop,Unassigned,6,6,10,1.666666667,0,5,2779,350.924566,0.5,1
WEB_09,01/05/2024,2024,5,tablet,Referral,2,2,2,1,0,2,216,670.5275326,1,1
WEB_09,01/05/2024,2024,5,mobile,Unassigned,1,1,2,2,0,1,108,520.8934444,0.5,1
WEB_09,01/06/2024,2024,6,desktop,Organic Search,4540,4128,5578,1.228634361,432,3538,2162462,324.7366913,0.634277519,0.909251101
WEB_09,01/06/2024,2024,6,mobile,Organic Search,4162,4092,4598,1.104757328,52,2812,1611590,614.4376762,0.611570248,0.983181163
WEB_09,01/06/2024,2024,6,desktop,Direct,1482,1440,1630,1.099865047,8,444,313704,578.4418237,0.272392638,0.971659919
WEB_09,01/06/2024,2024,6,mobile,Direct,258,256,290,1.124031008,2,92,56045,472.6763163,0.317241379,0.992248062
WEB_09,01/06/2024,2024,6,desktop,Referral,140,106,218,1.557142857,4,112,82685,658.1706264,0.513761468,0.757142857
WEB_09,01/06/2024,2024,6,tablet,Organic Search,98,90,144,1.469387755,0,74,39600,377.419424,0.513888889,0.918367347
WEB_09,01/06/2024,2024,6,mobile,Organic Social,62,62,62,1,0,14,12139,272.1469392,0.225806452,1
WEB_09,01/06/2024,2024,6,mobile,Referral,44,42,48,1.090909091,2,36,21917,262.274315,0.75,0.954545455
WEB_09,01/06/2024,2024,6,desktop,Organic Social,18,14,20,1.111111111,0,10,5429,323.5390521,0.5,0.777777778
WEB_09,01/06/2024,2024,6,desktop,Unassigned,8,8,10,1.25,0,5,1181,354.3472101,0.5,1
WEB_09,01/06/2024,2024,6,mobile,Unassigned,2,2,2,1,0,1,1469,473.0258486,0.5,1
WEB_09,01/06/2024,2024,6,tablet,Direct,2,2,2,1,0,2,173,345.4972285,1,1
WEB_09,01/06/2024,2024,6,tablet,Organic Social,2,2,2,1,0,2,216,389.0937169,1,1
WEB_09,01/06/2024,2024,6,tablet,Referral,2,2,2,1,0,2,158,437.1687743,1,1
WEB_09,01/07/2024,2024,7,mobile,Organic Search,4812,4768,5272,1.095594347,52,2820,1450699,285.9594755,0.534901366,0.990856193
WEB_09,01/07/2024,2024,7,desktop,Organic Search,4040,3654,4968,1.22970297,220,3122,1847664,490.7541176,0.6284219,0.904455446
WEB_09,01/07/2024,2024,7,desktop,Direct,1464,1424,1662,1.135245902,24,444,288230,442.0675525,0.267148014,0.972677596
WEB_09,01/07/2024,2024,7,mobile,Referral,836,834,848,1.014354067,1620,828,161654,450.9519894,0.976415094,0.997607656
WEB_09,01/07/2024,2024,7,mobile,Direct,306,306,348,1.137254902,38,78,30283,300.6259541,0.224137931,1
WEB_09,01/07/2024,2024,7,desktop,Referral,276,238,382,1.384057971,378,298,137995,375.5773364,0.780104712,0.862318841
WEB_09,01/07/2024,2024,7,mobile,Organic Social,158,158,168,1.063291139,0,28,5299,672.9907565,0.166666667,1
WEB_09,01/07/2024,2024,7,tablet,Organic Search,110,108,146,1.327272727,2,76,50774,263.0520345,0.520547945,0.981818182
WEB_09,01/07/2024,2024,7,desktop,Organic Social,68,64,74,1.088235294,0,50,11016,276.9536295,0.675675676,0.941176471
WEB_09,01/07/2024,2024,7,desktop,Unassigned,16,16,16,1,0,8,1397,254.975867,0.5,1
WEB_09,01/07/2024,2024,7,tablet,Direct,6,4,6,1,0,3,648,365.5867928,0.5,0.666666667
WEB_09,01/07/2024,2024,7,tablet,Referral,6,6,8,1.333333333,8,4,734,439.9674457,0.5,1
WEB_09,01/07/2024,2024,7,tablet,Organic Social,4,4,4,1,0,2,432,586.5629496,0.5,1
WEB_09,01/08/2024,2024,8,mobile,Organic Search,4560,4500,4950,1.085526316,38,2620,1455595,301.6740075,0.529292929,0.986842105
WEB_09,01/08/2024,2024,8,desktop,Organic Search,3940,3622,4832,1.226395939,284,3042,1902139,402.1318809,0.62955298,0.91928934
WEB_09,01/08/2024,2024,8,desktop,Direct,1378,1332,1506,1.092888244,4,308,202219,405.0978327,0.204515272,0.966618287
WEB_09,01/08/2024,2024,8,mobile,Direct,264,252,320,1.212121212,16,82,44294,353.0793658,0.25625,0.954545455
WEB_09,01/08/2024,2024,8,desktop,Referral,164,138,256,1.56097561,30,166,89741,259.8316377,0.6484375,0.841463415
WEB_09,01/08/2024,2024,8,tablet,Organic Search,96,90,130,1.354166667,0,72,56981,584.9187394,0.553846154,0.9375
WEB_09,01/08/2024,2024,8,mobile,Organic Social,44,42,48,1.090909091,2,16,1742,250.541821,0.333333333,0.954545455
WEB_09,01/08/2024,2024,8,desktop,Organic Social,42,40,46,1.095238095,0,34,4363,373.6758533,0.739130435,0.952380952
WEB_09,01/08/2024,2024,8,mobile,Referral,40,38,44,1.1,0,22,15322,262.6596122,0.5,0.95
WEB_09,01/08/2024,2024,8,desktop,Unassigned,14,14,14,1,0,7,1282,278.5184344,0.5,1
WEB_09,01/08/2024,2024,8,tablet,Referral,4,4,4,1,0,2,1195,348.5549285,0.5,1
WEB_09,01/08/2024,2024,8,tablet,Direct,2,2,2,1,0,1,216,372.4430229,0.5,1
WEB_09,01/08/2024,2024,8,tablet,Organic Social,2,2,2,1,0,1,1152,430.777185,0.5,1
WEB_09,01/09/2024,2024,9,desktop,Organic Search,4416,4042,5326,1.206068841,278,3394,2137608,1512.400327,0.63725122,0.915307971
WEB_09,01/09/2024,2024,9,mobile,Organic Search,3844,3786,4236,1.101977107,26,2274,1304482,310.9753881,0.536827195,0.98491155
WEB_09,01/09/2024,2024,9,desktop,Direct,1300,1254,1430,1.1,18,242,144202,425.7712099,0.169230769,0.964615385
WEB_09,01/09/2024,2024,9,mobile,Direct,192,190,234,1.21875,22,56,44467,416.7197668,0.239316239,0.989583333
WEB_09,01/09/2024,2024,9,desktop,Referral,148,104,254,1.716216216,108,142,77803,281.9473019,0.559055118,0.702702703
WEB_09,01/09/2024,2024,9,tablet,Organic Search,86,84,126,1.465116279,0,72,25690,525.1398751,0.571428571,0.976744186
WEB_09,01/09/2024,2024,9,mobile,Organic Social,60,60,62,1.033333333,0,22,5141,347.7992074,0.35483871,1
WEB_09,01/09/2024,2024,9,desktop,Organic Social,52,52,62,1.192307692,0,36,5918,280.9165169,0.580645161,1
WEB_09,01/09/2024,2024,9,mobile,Referral,32,30,38,1.1875,0,20,7646,445.5386026,0.526315789,0.9375
WEB_09,01/09/2024,2024,9,desktop,Unassigned,14,14,14,1,0,7,835,300.4673425,0.5,1
WEB_09,01/09/2024,2024,9,tablet,Direct,6,6,6,1,0,4,1069,254.8363534,0.666666667,1
WEB_09,01/09/2024,2024,9,mobile,Unassigned,4,4,4,1,0,2,1699,255.010548,0.5,1
WEB_09,01/09/2024,2024,9,tablet,Referral,2,2,2,1,0,2,187,359.0730092,1,1
WEB_09,01/10/2024,2024,10,desktop,Organic Search,5450,5086,6632,1.216880734,206,4242,2758954,403.6608491,0.639626055,0.933211009
WEB_09,01/10/2024,2024,10,mobile,Organic Search,4224,4156,4676,1.107007576,110,2536,1494418,451.34723,0.542343884,0.983901515
WEB_09,01/10/2024,2024,10,desktop,Direct,1652,1620,1804,1.092009685,24,282,244584,346.0371242,0.15631929,0.98062954
WEB_09,01/10/2024,2024,10,mobile,Direct,262,258,324,1.236641221,12,88,67003,354.6604739,0.271604938,0.984732824
WEB_09,01/10/2024,2024,10,desktop,Referral,200,132,312,1.56,78,208,151805,442.3600044,0.666666667,0.66
WEB_09,01/10/2024,2024,10,tablet,Organic Search,130,124,196,1.507692308,12,92,85738,275.493668,0.469387755,0.953846154
WEB_09,01/10/2024,2024,10,desktop,Organic Social,48,46,54,1.125,0,36,1296,421.5239564,0.666666667,0.958333333
WEB_09,01/10/2024,2024,10,mobile,Referral,46,40,54,1.173913043,6,28,8107,309.4951617,0.518518519,0.869565217
WEB_09,01/10/2024,2024,10,mobile,Organic Social,28,28,30,1.071428571,0,8,1325,317.5224785,0.266666667,1
WEB_09,01/10/2024,2024,10,desktop,Unassigned,6,6,6,1,0,3,346,336.2875933,0.5,1
WEB_09,01/10/2024,2024,10,tablet,Direct,6,6,6,1,0,2,648,480.3643573,0.333333333,1
WEB_09,01/10/2024,2024,10,mobile,Unassigned,2,2,2,1,0,1,216,282.9953027,0.5,1
WEB_09,01/11/2024,2024,11,desktop,Organic Search,5352,4912,6752,1.261584454,74,4152,3308962,357.4014509,0.61492891,0.917787743
WEB_09,01/11/2024,2024,11,mobile,Organic Search,3800,3748,4198,1.104736842,48,2348,1461240,423.091007,0.559313959,0.986315789
WEB_09,01/11/2024,2024,11,desktop,Direct,1422,1380,1550,1.090014065,16,230,115229,481.4080684,0.148387097,0.970464135
WEB_09,01/11/2024,2024,11,desktop,Referral,246,178,336,1.365853659,10,216,133229,343.7750599,0.642857143,0.723577236
WEB_09,01/11/2024,2024,11,mobile,Direct,210,206,290,1.380952381,2,68,36043,421.9911499,0.234482759,0.980952381
WEB_09,01/11/2024,2024,11,tablet,Organic Search,134,130,174,1.298507463,0,102,67666,1034.989061,0.586206897,0.970149254
WEB_09,01/11/2024,2024,11,mobile,Organic Social,48,48,48,1,0,14,1944,492.598543,0.291666667,1
WEB_09,01/11/2024,2024,11,desktop,Organic Social,44,40,50,1.136363636,0,26,3758,493.0005698,0.52,0.909090909
WEB_09,01/11/2024,2024,11,mobile,Referral,34,32,38,1.117647059,0,18,10440,321.814954,0.473684211,0.941176471
WEB_09,01/11/2024,2024,11,desktop,Unassigned,6,6,6,1,0,3,1784,340.3790999,0.5,1
WEB_09,01/11/2024,2024,11,tablet,Direct,4,4,4,1,0,4,504,339.9436664,1,1
WEB_09,01/11/2024,2024,11,mobile,Unassigned,2,2,2,1,0,1,216,431.1367304,0.5,1
WEB_09,01/11/2024,2024,11,tablet,Referral,2,2,2,1,0,1,216,273.1608825,0.5,1
WEB_09,01/12/2024,2024,12,desktop,Organic Search,6079,5474,7453,1.226024017,42,4624,3580603,353.4274213,0.620421307,0.900477052
WEB_09,01/12/2024,2024,12,mobile,Organic Search,5392,5280,6117,1.134458457,146,3322,2377831,438.307534,0.543076672,0.979228487
WEB_09,01/12/2024,2024,12,desktop,Direct,1911,1867,2067,1.081632653,8,337,228182,346.2382085,0.16303822,0.976975406
WEB_09,01/12/2024,2024,12,mobile,Direct,343,330,476,1.387755102,10,82,46294,344.514776,0.172268908,0.962099125
WEB_09,01/12/2024,2024,12,desktop,Referral,326,238,520,1.595092025,16,282,145884,448.4610714,0.542307692,0.73006135
WEB_09,01/12/2024,2024,12,tablet,Organic Search,112,109,150,1.339285714,0,82,68318,424.7556387,0.546666667,0.973214286
WEB_09,01/12/2024,2024,12,mobile,Organic Social,95,95,95,1,0,3,11491,359.0289034,0.031578947,1
WEB_09,01/12/2024,2024,12,mobile,Referral,88,88,99,1.125,0,34,13762,322.2935577,0.343434343,1
WEB_09,01/12/2024,2024,12,desktop,Organic Social,58,58,71,1.224137931,0,34,4077,374.4637069,0.478873239,1
WEB_09,01/12/2024,2024,12,desktop,Unassigned,24,10,31,1.291666667,0,10,1505,475.8430028,0.322580645,0.416666667
WEB_09,01/12/2024,2024,12,mobile,Unassigned,10,10,10,1,0,5,4596,325.5771907,0.5,1
WEB_09,01/12/2024,2024,12,tablet,Direct,7,7,7,1,0,3,821,298.6920779,0.428571429,1
WEB_09,01/12/2024,2024,12,tablet,Unassigned,3,3,3,1,0,2,192,302.9930253,0.666666667,1
WEB_10,01/01/2024,2024,1,desktop,Direct,2526,2150,4952,1.960411718,404,2794,1403021,254.9602245,0.564216478,0.85114806
WEB_10,01/01/2024,2024,1,desktop,Organic Search,2020,1492,3766,1.864356436,730,2800,1848931,275.951405,0.743494424,0.738613861
WEB_10,01/01/2024,2024,1,desktop,Referral,1828,1438,3376,1.846827133,444,2206,1124438,254.969337,0.653436019,0.786652079
WEB_10,01/01/2024,2024,1,mobile,Direct,872,826,1354,1.552752294,64,804,270086,356.1501379,0.59379616,0.947247706
WEB_10,01/01/2024,2024,1,mobile,Organic Search,850,722,1526,1.795294118,126,976,400666,533.4923646,0.639580603,0.849411765
WEB_10,01/01/2024,2024,1,mobile,Referral,502,468,686,1.366533865,46,410,139824,298.0637363,0.597667638,0.932270916
WEB_10,01/01/2024,2024,1,desktop,Unassigned,340,264,506,1.488235294,16,362,143770,365.482147,0.71541502,0.776470588
WEB_10,01/01/2024,2024,1,mobile,Organic Social,124,120,132,1.064516129,0,106,10498,478.4473994,0.803030303,0.967741935
WEB_10,01/01/2024,2024,1,tablet,Organic Search,48,34,104,2.166666667,20,64,36821,426.0905122,0.615384615,0.708333333
WEB_10,01/01/2024,2024,1,mobile,Unassigned,44,18,46,1.045454545,0,22,5141,400.3323051,0.47826087,0.409090909
WEB_10,01/01/2024,2024,1,desktop,Organic Social,42,30,64,1.523809524,0,42,12298,307.3032669,0.65625,0.714285714
WEB_10,01/01/2024,2024,1,tablet,Direct,32,26,114,3.5625,0,86,28714,373.0373145,0.754385965,0.8125
WEB_10,01/01/2024,2024,1,tablet,Referral,18,14,18,1,0,4,2606,399.1782232,0.222222222,0.777777778
WEB_10,01/01/2024,2024,1,tablet,Organic Social,4,4,4,1,0,4,673,519.069109,1,1
WEB_10,01/01/2024,2024,1,tablet,Unassigned,2,2,2,1,0,2,58,323.4446103,1,1
WEB_10,01/02/2024,2024,2,desktop,Referral,3366,2892,5128,1.523469994,1754,2640,1527638,337.4422628,0.514820593,0.859180036
WEB_10,01/02/2024,2024,2,desktop,Direct,3178,2742,6164,1.939584644,288,3828,1477526,344.5797737,0.621025308,0.862806797
WEB_10,01/02/2024,2024,2,desktop,Organic Search,2022,1490,4000,1.978239367,566,3042,2395037,501.7711032,0.7605,0.736894164
WEB_10,01/02/2024,2024,2,mobile,Direct,1408,1334,2266,1.609375,100,1316,459418,331.5204691,0.580759047,0.947443182
WEB_10,01/02/2024,2024,2,mobile,Organic Search,946,792,1780,1.881606765,82,1190,533722,446.0986191,0.668539326,0.837209302
WEB_10,01/02/2024,2024,2,mobile,Referral,656,598,890,1.356707317,32,596,186048,459.5193666,0.669662921,0.911585366
WEB_10,01/02/2024,2024,2,mobile,Organic Social,364,360,480,1.318681319,2,380,85910,341.5774104,0.791666667,0.989010989
WEB_10,01/02/2024,2024,2,desktop,Organic Social,150,104,256,1.706666667,20,192,78898,335.335531,0.75,0.693333333
WEB_10,01/02/2024,2024,2,desktop,Unassigned,64,12,88,1.375,0,36,13565,328.7262041,0.409090909,0.1875
WEB_10,01/02/2024,2024,2,tablet,Organic Search,50,30,90,1.8,12,62,43157,516.9836699,0.688888889,0.6
WEB_10,01/02/2024,2024,2,tablet,Direct,40,32,84,2.1,4,64,49666,343.9558341,0.761904762,0.8
WEB_10,01/02/2024,2024,2,tablet,Referral,36,30,46,1.277777778,0,32,29938,413.1238232,0.695652174,0.833333333
WEB_10,01/02/2024,2024,2,mobile,Unassigned,6,2,6,1,0,2,274,404.3243216,0.333333333,0.333333333
WEB_10,01/02/2024,2024,2,desktop,Email,4,4,6,1.5,0,4,562,683.9882987,0.666666667,1
WEB_10,01/02/2024,2024,2,tablet,Organic Social,4,2,12,3,0,8,5285,261.233808,0.666666667,0.5
WEB_10,01/03/2024,2024,3,desktop,Direct,2488,2114,5038,2.024919614,270,3070,1198296,931.827196,0.609368797,0.849678457
WEB_10,01/03/2024,2024,3,desktop,Referral,2044,1610,3502,1.713307241,588,2302,1046506,355.6310532,0.657338664,0.787671233
WEB_10,01/03/2024,2024,3,desktop,Organic Search,1892,1272,3850,2.034883721,370,2842,1873944,402.9775308,0.738181818,0.67230444
WEB_10,01/03/2024,2024,3,mobile,Direct,1332,1250,2276,1.708708709,72,1390,557222,296.9466889,0.610720562,0.938438438
WEB_10,01/03/2024,2024,3,mobile,Organic Search,946,780,2118,2.238900634,102,1472,641333,306.8215454,0.694995279,0.824524313
WEB_10,01/03/2024,2024,3,mobile,Referral,652,612,884,1.355828221,72,554,216101,339.886791,0.626696833,0.938650307
WEB_10,01/03/2024,2024,3,mobile,Organic Social,522,508,602,1.153256705,0,478,136987,556.476599,0.794019934,0.973180077
WEB_10,01/03/2024,2024,3,desktop,Organic Social,168,110,334,1.988095238,0,216,85478,450.3510239,0.646706587,0.654761905
WEB_10,01/03/2024,2024,3,desktop,Unassigned,44,6,54,1.227272727,0,16,8928,269.6028696,0.296296296,0.136363636
WEB_10,01/03/2024,2024,3,tablet,Referral,44,42,48,1.090909091,0,28,35539,253.2054999,0.583333333,0.954545455
WEB_10,01/03/2024,2024,3,tablet,Direct,32,30,46,1.4375,2,18,5256,355.1833154,0.391304348,0.9375
WEB_10,01/03/2024,2024,3,tablet,Organic Search,22,8,52,2.363636364,6,30,14702,275.4023941,0.576923077,0.363636364
WEB_10,01/03/2024,2024,3,mobile,Unassigned,16,2,24,1.5,0,12,6682,254.795908,0.5,0.125
WEB_10,01/03/2024,2024,3,tablet,Organic Social,6,6,6,1,0,6,1426,414.2910908,1,1
WEB_10,01/04/2024,2024,4,desktop,Direct,2412,2120,4610,1.911276949,274,2324,965678,332.5914237,0.504121475,0.87893864
WEB_10,01/04/2024,2024,4,desktop,Referral,1666,1268,3008,1.805522209,288,2006,1026677,319.1381213,0.666888298,0.761104442
WEB_10,01/04/2024,2024,4,desktop,Organic Search,1658,1182,3246,1.957780458,222,2150,1318090,302.0676089,0.662353666,0.712907117
WEB_10,01/04/2024,2024,4,mobile,Direct,852,790,1370,1.607981221,40,774,258581,359.6165665,0.564963504,0.927230047
WEB_10,01/04/2024,2024,4,mobile,Organic Search,820,690,1922,2.343902439,164,1188,447941,492.3992082,0.618106139,0.841463415
WEB_10,01/04/2024,2024,4,mobile,Referral,552,496,636,1.152173913,50,392,127901,267.4476314,0.616352201,0.898550725
WEB_10,01/04/2024,2024,4,mobile,Organic Social,122,116,144,1.180327869,0,64,60998,349.1992297,0.444444444,0.950819672
WEB_10,01/04/2024,2024,4,desktop,Organic Social,56,40,138,2.464285714,0,50,55397,438.3278814,0.362318841,0.714285714
WEB_10,01/04/2024,2024,4,tablet,Organic Search,52,36,94,1.807692308,2,60,29578,520.4994543,0.638297872,0.692307692
WEB_10,01/04/2024,2024,4,tablet,Referral,50,50,62,1.24,0,36,7603,380.3391134,0.580645161,1
WEB_10,01/04/2024,2024,4,tablet,Direct,30,20,36,1.2,0,24,6754,955.6789477,0.666666667,0.666666667
WEB_10,01/04/2024,2024,4,desktop,Unassigned,24,2,26,1.083333333,0,4,13946,397.2333553,0.153846154,0.083333333
WEB_10,01/04/2024,2024,4,mobile,Unassigned,2,2,2,1,0,1,216,386.8488499,0.5,1
WEB_10,01/05/2024,2024,5,desktop,Direct,1970,1660,3734,1.895431472,450,1788,755266,304.9036855,0.478843064,0.842639594
WEB_10,01/05/2024,2024,5,desktop,Organic Search,1610,1152,2934,1.822360248,406,2068,1265544,318.0819301,0.704839809,0.71552795
WEB_10,01/05/2024,2024,5,desktop,Referral,1412,1080,2432,1.722379603,218,1602,759902,548.8933192,0.658717105,0.764872521
WEB_10,01/05/2024,2024,5,mobile,Organic Search,822,724,1472,1.790754258,112,832,301968,336.9672281,0.565217391,0.880778589
WEB_10,01/05/2024,2024,5,mobile,Direct,792,748,1304,1.646464646,72,712,216461,282.569807,0.54601227,0.944444444
WEB_10,01/05/2024,2024,5,mobile,Referral,514,494,594,1.155642023,68,328,106891,251.9312908,0.552188552,0.961089494
